product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g
884b444b6ef19272ab3adf358afcc921,cool stuff,25.0,258.0,1.0,10600.0
f74eb9bc847b5e5e906e5e214bb451b8,decoration furniture,59.0,438.0,1.0,900.0
cb8e28059517d11290a61a51203df575,housewares,60.0,512.0,1.0,500.0
b776dbd8d7dfb18b7422dd99b1f1ba03,housewares,49.0,539.0,3.0,3350.0
9c74c26ab807a4a6a5c1dd3c0a112d76,bed table bath,58.0,781.0,1.0,500.0
16447aab914c7ecbeb5b7b7518ff3d94,decoration furniture,63.0,395.0,1.0,150.0
2d27434c710806b971a721da337a112a,gifts watches,58.0,401.0,2.0,200.0
e502a4cfd9526d141774f8f7b3d2f782,computer accessories,59.0,129.0,2.0,100.0
48619586c9a058ad8640a4e53185a9e0,decoration furniture,43.0,471.0,1.0,700.0
bf06a69bb27c58156391de458700f3e7,gifts watches,60.0,272.0,5.0,300.0
159d2dfef362b9ad87fc748aeca593e8,sport leisure,31.0,792.0,3.0,400.0
aae1c80508d794a69456c92a49968a2b,decoration furniture,57.0,2260.0,3.0,1550.0
e5255f9b1ef223780f2e2d7d3e11fd22,sport leisure,60.0,1461.0,1.0,2850.0
4710a0bdb9d5f433754a8c77de67ed88,bed table bath,40.0,185.0,2.0,300.0
732b161706d966d09976eec245d8b3bf,beauty health,52.0,1796.0,1.0,2100.0
8e761c0d91fd28b0937e63238852f2f8,stationery shop,40.0,264.0,8.0,550.0
8bd9ea581812a401d20fdccc7b8abb1a,fashion bags and accessories,52.0,1519.0,2.0,200.0
45f68d6b5c1bdaeb13882fdcb62e4e47,babies,57.0,1644.0,3.0,500.0
df3ef285e62ef3719a8d1b02ea511fc9,automotive,51.0,346.0,2.0,200.0
ed13ae6f86e2108b97c3e86d7a9adc3b,sport leisure,63.0,213.0,4.0,1600.0
3606696d19bbcad6cb6c0e985749862f,automotive,56.0,882.0,4.0,450.0
e002889aa3b0026aa7dd040d8344a14b,sport leisure,55.0,1889.0,5.0,650.0
2944c269bc95271a46f4c63f07149b0a,cool stuff,58.0,681.0,3.0,275.0
84c14b1bdd1a86dad802e0863ef5385e,bed table bath,55.0,198.0,1.0,2200.0
b18d3e74e5793a823be8acec061a5977,toys,58.0,78.0,2.0,367.0
5cd053141f4add1fc0a9ea4fb43242db,beauty health,49.0,1490.0,1.0,850.0
a90344a21959338905811b0c0248ac4a,stationery shop,57.0,487.0,2.0,150.0
2eb73af678f6999d0c48d617f5bc42bb,bed table bath,59.0,575.0,2.0,4150.0
962a6951154f98f2c8e9a5b8b2bcf4a9,decoration furniture,47.0,610.0,1.0,2550.0
1a264b7839c199ba4df21d5284492650,automotive,44.0,1335.0,1.0,250.0
ea13d597910697c345c5e41c59512986,decoration furniture,54.0,602.0,2.0,1700.0
a742e0f6787ec4e2ae3a124d40d82c6c,bed table bath,59.0,223.0,1.0,2150.0
8aba0cf5748dc396ec71bfdb0624a2fe,sport leisure,40.0,1213.0,5.0,300.0
e4d1cdc6559e08672c98c73a21305521,sport leisure,52.0,303.0,1.0,150.0
691e94cb0e5eef842f15bb1ca0dac309,housewares,53.0,810.0,1.0,6500.0
d1ff1a1223a2739d17005c9f4c4a40b6,stationery shop,59.0,240.0,3.0,10100.0
81a7ce9e5b3c92b523c22a4d3d3e05f4,housewares,60.0,213.0,1.0,450.0
72b253635b316f49e42e618d6e585ebc,toys,23.0,273.0,1.0,125.0
c14d410aea63d378e1934e00f20924cc,beauty health,45.0,1544.0,1.0,2000.0
7b85e3deef35afd6ebed5461ee8f0641,computer accessories,56.0,617.0,1.0,1583.0
6fd08d44046ab994b96ff38ad6fcfba1,babies,60.0,865.0,1.0,500.0
165948b2c41e846df7d09b56826a747f,fashion bags and accessories,55.0,89.0,1.0,200.0
7c197490eb450e4ef0453e2ac0af9f30,computer accessories,43.0,275.0,1.0,900.0
fb629d276a4906468cec4054df4bfd24,automotive,58.0,296.0,4.0,100.0
87203c0c493c868d66c51ca0b47328d2,housewares,54.0,1023.0,2.0,3150.0
931c60354b3929e5d44693757b11b5c0,beauty health,39.0,3580.0,1.0,375.0
64eb8b21706b8e2c733ba16bf02a1537,beauty health,33.0,542.0,1.0,1100.0
736c8680c4a1ce8fc7ed08c9df0431ab,automotive,57.0,667.0,6.0,4450.0
1349eb7b72fc4394d408917c76464af8,babies,41.0,243.0,1.0,133.0
33f00e46ac331db0df0c5e84b67dc1e0,toys,52.0,882.0,7.0,50.0
3d870b8af7dbdc91b10cfb0139f3d44d,bed table bath,54.0,505.0,1.0,250.0
a6a5c394a9908ba4b34f50ce6bbb3465,decoration furniture,59.0,2434.0,2.0,400.0
39fc0322ba2fdb70b5c3f6ff32baa4a5,decoration furniture,56.0,282.0,1.0,1250.0
a41e24aae442561fb4a9ef505ff1d55f,stationery shop,36.0,495.0,1.0,250.0
d8dd9c0b7decc04a3112159b4e6cf7be,babies,55.0,1635.0,1.0,600.0
a9c07eb189dfb45ac5652b6a82f7b008,computer accessories,34.0,518.0,1.0,950.0
5d0163a1864ccff91f6949a1b03a37ae,housewares,49.0,403.0,1.0,8450.0
a5ff20b029ac4a8efcb652a53f640ce1,sport leisure,39.0,1659.0,1.0,850.0
f9677c35e1360591bd6b86e3c5c20181,stationery shop,34.0,684.0,2.0,300.0
f2886fbf788880954be8b4399aead7c8,computer accessories,40.0,522.0,3.0,200.0
531db530c03405e0e34470594e53b7dc,sport leisure,58.0,301.0,3.0,250.0
f2bb1681ac26e3993d10ff79cba282d5,housewares,46.0,180.0,2.0,400.0
fc13bac52be6640d9a77f54894e2c0e6,beauty health,42.0,1158.0,1.0,550.0
6ff2272628904adc50a60b0d755e9526,gifts watches,38.0,361.0,1.0,500.0
edec8e73963826ce09b218ed8cafe3a6,housewares,41.0,171.0,1.0,4513.0
564f6caa975212d645b004093145e621,sport leisure,55.0,385.0,1.0,768.0
2381a3052dd37f97e616bf160467acae,gifts watches,39.0,615.0,1.0,530.0
a9e0a3a894f4bf7844830c090853c3e1,telephony,49.0,79.0,1.0,375.0
c59f580bd1844c1f634ce410bda0a6ea,decoration furniture,42.0,1405.0,3.0,150.0
be3eb52ad733d7f7fff631a0cad35e81,computer accessories,29.0,863.0,4.0,500.0
ec3a2834eedc556927bb46dbad044f91,telephony,49.0,426.0,2.0,150.0
dcef0da33db62e8ec01b99cc3d813676,stationery shop,47.0,1076.0,2.0,1300.0
bc2d6310e5cbd60facb2f9c8d9471597,cool stuff,23.0,779.0,2.0,7100.0
77e56e1e099429aab02aa75e36831eac,cool stuff,47.0,1369.0,2.0,20600.0
47ed9bf58ec9b274dd4effeb9c75f117,beauty health,43.0,1145.0,1.0,300.0
ac8cd7b94039a681dafe6f7d664864e7,decoration furniture,63.0,641.0,1.0,200.0
81c891c541361f1108fe9e2a645324d9,cool stuff,47.0,832.0,3.0,13900.0
72a2153c4d20cfbcdb7f75d9c39f5814,housewares,36.0,565.0,3.0,1100.0
3321ad579f19476d0d668f726f8dffec,bed table bath,60.0,268.0,1.0,2650.0
048d97d0e3bf2fdb3f1d268b69396cdc,sport leisure,48.0,652.0,3.0,1200.0
4be566f7ce6887d7ba428bccab9db80d,beauty health,40.0,664.0,1.0,4800.0
79e15231b726878193713bdd2c293448,sport leisure,59.0,1119.0,1.0,932.0
d2f2c2b94c6ac44ece0bd0dd202c7939,decoration furniture,54.0,241.0,4.0,1050.0
71cc431cc19ca0b0bb8bcd909b5037e2,sport leisure,31.0,325.0,1.0,920.0
612f9101c59a6a365b661f2546fdceda,pet Shop,46.0,845.0,1.0,500.0
d7afbba2a75a596c3a917abe0efd5f5a,cool stuff,55.0,733.0,3.0,600.0
583761235b9cbaaf0f216aaa1fb5c70b,computer accessories,54.0,557.0,5.0,150.0
efd750dd2fc958a06d84d97bbc7056af,babies,18.0,1102.0,3.0,700.0
5031f2af0894d36e3f6fe78b6f2d52bc,bed table bath,57.0,444.0,2.0,1100.0
54dca21ee79ceeb14349eefde174341a,housewares,50.0,525.0,1.0,400.0
f8f1404df05c9e68c0f11fe76b338921,pet Shop,51.0,230.0,1.0,300.0
b62c4aeee36fc51b2bd7fa2e5c3268b2,automotive,54.0,1120.0,4.0,1350.0
5c0df984f68150bd43a1a59aaa83c13f,pet Shop,26.0,784.0,1.0,150.0
adafff46869180550d3c4741c60841f2,automotive,55.0,655.0,5.0,2400.0
b80b2895a4edf092d99f63d8d96d84e5,sport leisure,36.0,1703.0,1.0,269.0
03e606af3a694d55bf9abce7f5b07c42,sport leisure,55.0,664.0,1.0,700.0
69d4040bce5f682537d8e124d1cbc2eb,pet Shop,52.0,458.0,3.0,150.0
69eeb1281add8e5d8b916637f9f11a1b,bed table bath,56.0,396.0,1.0,14750.0
c0bc78ee82fbbd6bfc0638d513c238df,garden tools,36.0,399.0,2.0,550.0
57414a165829139b9b534f0b4a794fe0,pet Shop,41.0,302.0,1.0,14725.0
24a961e01bbc88851232e60d5e2795a3,decoration furniture,58.0,1722.0,2.0,550.0
d48bacc1dcd9c86bf1ed4ed2a303336c,toys,52.0,752.0,3.0,1232.0
4e5649d10a8a7453bb3957caf1cdebf4,automotive,59.0,710.0,1.0,2413.0
e83e5f5ff7ef69f7a09c848795df56a7,bed table bath,53.0,155.0,3.0,2000.0
b31f6d8ca8da2fd8d4ee74cb899d2092,sport leisure,52.0,855.0,2.0,600.0
3c1e966cd4d045453f5b6660ea644c23,decoration furniture,53.0,1143.0,2.0,500.0
593bdcdada2c45e94684f7bb36ca6cb9,sport leisure,52.0,1541.0,1.0,400.0
8173ca41cdb176462f9ae79821a48404,sport leisure,57.0,382.0,2.0,150.0
d369c0eb24f18d687ae8598d570cb255,housewares,59.0,320.0,1.0,1550.0
6a65f47817739b82dcd2cdaf4c568e46,telephony,59.0,824.0,3.0,175.0
f6e0b7ccc34e4decc1b855f8da06a5fc,toys,59.0,257.0,3.0,900.0
23658e8d5d2c1d61b0d59b34ebbabb44,bed table bath,52.0,433.0,1.0,1050.0
d92e9300399af3423de97225eec881b1,decoration furniture,56.0,1953.0,1.0,750.0
41fa7e83aa499518d6e793a30a1ce242,decoration furniture,55.0,585.0,1.0,250.0
2afd040779d1ce6295b76d092b048066,electronics,39.0,2154.0,3.0,100.0
4f7cbaf3cb54ae93234db08dc8f072ef,sport leisure,24.0,254.0,3.0,150.0
8f79800a347de2da5104a414bc791a0b,garden tools,41.0,515.0,1.0,400.0
11e0a57b7340441c4ece1cf7efd99ff8,stationery shop,45.0,355.0,1.0,1200.0
77922dd87928c2cf9225946dac2a27a7,decoration furniture,60.0,600.0,1.0,650.0
ace0a62915c59a40d45b2597336c68d7,telephony,57.0,98.0,4.0,300.0
06c38a87544301cba8b0fb5a0796383d,toys,45.0,553.0,5.0,2300.0
b586bd078d2983fc172740035eb9cd3b,beauty health,54.0,326.0,1.0,200.0
5fb0031ce4395d307321919f71ffbdf7,beauty health,29.0,682.0,3.0,859.0
b3c13ca98fb6f9dd5c6aec8b1d353506,babies,59.0,2270.0,2.0,350.0
06b55f15e3505bd276acabbb4d3633f5,bed table bath,49.0,155.0,4.0,96.0
09690382191f134e947200ccfe32f7c0,gifts watches,59.0,901.0,2.0,400.0
ec72556b5da399d24fe06338e816a9ac,stationery shop,45.0,151.0,2.0,233.0
543677fb57d4ce16a9ac89d2d1fafd4f,telephony,53.0,285.0,1.0,100.0
db59f0dfd5593c492b2ff1a6ab50cc2d,sport leisure,50.0,258.0,2.0,1000.0
9a3a682d9257657cf55214a390ecbf3c,babies,48.0,776.0,2.0,500.0
afecbd7b41e981fa603c9c008f894f15,electronics,60.0,506.0,1.0,2150.0
584c7a0f5da1770ba58350c8d8176b45,automotive,57.0,1031.0,4.0,6250.0
b50c950aba0dcead2c48032a690ce817,sport leisure,58.0,2584.0,1.0,1800.0
184e91de5d4a87f023bba45c3e258349,decoration furniture,59.0,1941.0,4.0,2750.0
3d3cd6379eb6ac4e8e617574a1d0d145,bed table bath,59.0,123.0,2.0,300.0
b980f3256c981fc178514325143b1fc8,computer accessories,59.0,1130.0,2.0,243.0
4a74e7a025c5837140060a472bd16950,telephony,38.0,414.0,1.0,150.0
45cc9e057103e5e2176034fec87a06ca,bed table bath,47.0,701.0,1.0,1000.0
0d56b4fd97465d99b6ed174ffc7ba133,toys,57.0,364.0,1.0,950.0
b53f20c2b12a4b9821ce57f46a7d1cae,sport leisure,54.0,1786.0,1.0,150.0
1f180c96859564dd5857185f5914d2c7,bed table bath,60.0,189.0,1.0,1900.0
2ef440beadfeaa9ac762aaf8fead2836,pet Shop,50.0,437.0,2.0,150.0
446a112adf10992c2e26eb566a68bd46,bed table bath,47.0,718.0,1.0,700.0
0e8e65e0044a4d888d422517f545ba2e,toys,41.0,177.0,1.0,900.0
8e42c31b4ca1afbb6bbe17efdd666cf5,computer accessories,51.0,306.0,1.0,175.0
70f4ee470f7fc40e48a98f2903ddf010,automotive,57.0,1062.0,3.0,1750.0
fdc0fe1b7ae4cdf11202504eb045b0b9,beauty health,48.0,2654.0,1.0,1188.0
a6d351912e312fb24186739576d04fe2,automotive,58.0,703.0,6.0,5650.0
a5805a2671f8bb392f3282c35e0e81d9,gifts watches,43.0,315.0,1.0,488.0
b91b152754992edb9a83710c87a9427e,perfumery,55.0,700.0,1.0,500.0
7b32b1b87594b60dced8abb4531d2986,telephony,51.0,419.0,1.0,350.0
a6a8b6b05afd3a6e65c00b897f718425,automotive,54.0,666.0,1.0,3850.0
cfa7ee31b3e91eacffe78176dc964965,telephony,19.0,288.0,1.0,203.0
2a97ccde48b4f516a7a76352d03eff88,bed table bath,56.0,527.0,5.0,825.0
10c2160beca6757676b447aab88e5129,computer accessories,37.0,978.0,3.0,1500.0
85f874eb720bb544b42fe257804fec67,housewares,53.0,534.0,1.0,4000.0
421223eb7c20a8ca13ab3a7548e0a1b4,gifts watches,54.0,657.0,1.0,250.0
ff96895c6b1d31f34b2d82f86670fa85,bed table bath,59.0,297.0,1.0,2450.0
57c9362442482cd2451f2eabf468e532,gifts watches,31.0,944.0,2.0,283.0
c7079d23bead81759eb7c670b96728bc,sport leisure,60.0,723.0,1.0,600.0
83b92639fffd1d55c9e04c77c86d8d2c,computer accessories,56.0,901.0,1.0,280.0
329c661807f085964b1877bfeca6ff73,decoration furniture,61.0,157.0,9.0,3250.0
2145a2868aaca837f92fd4bf1b6db163,bed table bath,54.0,269.0,1.0,1600.0
6743237ac224ec25a57fcc1b07197f64,sport leisure,39.0,273.0,4.0,200.0
aaea62612b84679ddf91cbdda1183e7e,housewares,36.0,2600.0,1.0,850.0
e69137c3731a8a094d7e2ad97f76c95f,perfumery,47.0,918.0,1.0,150.0
9ab67e72832283a835980e86910ecf73,housewares,37.0,671.0,1.0,1150.0
1f85abca5a45544302089b5d442b4370,sport leisure,52.0,1450.0,1.0,1900.0
5129530d6042dd13060c2fd1748758d7,housewares,40.0,307.0,1.0,1500.0
8973ef2da217ed7a8e15dc3c7c5c96aa,garden tools,44.0,415.0,2.0,5650.0
a1013e8a0647368039fc1a2f7cd5e516,cool stuff,41.0,1471.0,1.0,876.0
b944369f7fdafc891e06b47a372f7c45,housewares,46.0,452.0,1.0,26200.0
aa48d4f285b37252409e6f9fcb0b8ffb,beauty health,46.0,498.0,1.0,440.0
cc4683230056b8f1c0df24f7e335d3ca,housewares,49.0,821.0,3.0,500.0
485c67ced40028609fbe77043fa0b943,housewares,47.0,469.0,1.0,9650.0
d696750e550fd0f733979dd7e5dff921,housewares,44.0,916.0,2.0,950.0
2905bcccc19e845ff57663618d52febe,beauty health,53.0,841.0,4.0,1900.0
cea7edf64d9e93fbf6b89cc3ba537cd9,garden tools,57.0,492.0,1.0,25000.0
a71e9a8a54f4ec1e46202a099345f838,garden tools,34.0,404.0,2.0,125.0
ead3077a141a9c800d6a4bb9d0d415b6,bed table bath,60.0,662.0,1.0,1150.0
ce341595864bee3e380631fc5f61ff06,bed table bath,41.0,735.0,5.0,800.0
b2802bfbd4800fbac8b9554cbea43894,babies,38.0,235.0,2.0,9400.0
a8fe47ad6f852f93cc92c7b408687de3,sport leisure,27.0,202.0,5.0,400.0
10d196ec072e2d8382c7ec9c942d7ea8,sport leisure,50.0,315.0,4.0,250.0
6c321ed0f47858a8650f4104771224b5,gifts watches,58.0,509.0,4.0,300.0
b1fa7a05a5eb864f4fd083ef11c0d0d6,toys,58.0,454.0,4.0,390.0
92e2d2146e433cd4d1f09a3f8633ead0,bed table bath,53.0,714.0,1.0,1200.0
5d422bd54b54307ff7a5e770f40946e4,toys,16.0,508.0,2.0,300.0
3951784ecfbd4c912d2e02245d8b5e89,housewares,32.0,1172.0,4.0,1200.0
c312a691cf0af01311be9671eb161a0a,decoration furniture,54.0,681.0,4.0,450.0
9bbb425c18528ece663ef2a6ac0096d2,stationery shop,39.0,257.0,2.0,500.0
9cef9507ca068525d2ff2fadf077e5c5,stationery shop,55.0,325.0,3.0,500.0
ea5774e69135147e6f0e1eb593d9b105,beauty health,55.0,1202.0,3.0,500.0
c93558f621dc5b9277a19f009b83aaaf,beauty health,38.0,1145.0,2.0,200.0
596c6a436968ac047c8251af34fdc09c,stationery shop,54.0,724.0,2.0,200.0
95ed6f297ce9eff502631d01905cbd9e,perfumery,42.0,931.0,2.0,228.0
cb319c5e10eb5b7a23ded617e71fbd92,bed table bath,59.0,430.0,1.0,2900.0
6c04f5ced4964898effa486a73d81ca2,toys,58.0,884.0,1.0,250.0
84d85a2f13ed52a5f07ce6d1497a397d,decoration furniture,50.0,488.0,3.0,700.0
592cc6634d2c783d297effc0b828bc37,electronics,57.0,1198.0,2.0,250.0
54d04fc6ad1839346b6fe2c94687fd74,sport leisure,37.0,377.0,1.0,300.0
fd3a4121e687a6b84e7af92606d5d718,fashion bags and accessories,30.0,358.0,5.0,150.0
86332b1229c41aeb4ab9d85472de3ed9,bed table bath,59.0,1841.0,1.0,2350.0
90d0b33a310abf581b6eb73e4f40d0df,housewares,30.0,718.0,3.0,100.0
78ed4ecc7b75c660ce2ccfb97af2eaeb,sport leisure,45.0,190.0,2.0,400.0
cdafffbe81c76e4cb8b1270523215c82,perfumery,47.0,313.0,1.0,500.0
56a5da29b4975931b470aa9d61ced8d3,automotive,52.0,1236.0,1.0,200.0
b3d4d6113e42b86ceb66060424125828,fashion bags and accessories,31.0,824.0,1.0,100.0
394e7e390f3282732faa3a73a6033c3a,stationery shop,51.0,749.0,2.0,200.0
5d42919d908b17ec1848699d89e2bace,babies,58.0,1515.0,1.0,8300.0
8c0c3a8ad1d1896e7d9d66921a4b66ab,toys,47.0,719.0,3.0,1200.0
e4e9fa024c5f014419b395452a41987c,sport leisure,59.0,355.0,1.0,3450.0
77b91313bf9acf3eabf9abc503d99366,beauty health,50.0,686.0,1.0,452.0
42ba5eab75cf0db7905414fdc6a3fd7c,computer accessories,57.0,740.0,1.0,1000.0
94f2d239e688aa415a2dd620435e8344,fashion bags and accessories,54.0,434.0,6.0,120.0
7aa666012fbfab4464142b1055b9e1d5,bed table bath,57.0,677.0,1.0,1200.0
d10375970dfbcb0ed9ccd97efbd9e806,toys,34.0,721.0,2.0,4800.0
b0456bed910862a9189f7db732e7a2ff,beauty health,56.0,1448.0,1.0,1450.0
8f5cb6362e19f8120f77484dc5619a6b,automotive,47.0,660.0,1.0,13300.0
c36a207be2a4ee8f04bd838f97f1711c,bed table bath,44.0,459.0,1.0,2150.0
3a9d55dadd7f45b28659b20a81c48cb2,fashion bags and accessories,25.0,202.0,3.0,250.0
b61ca163d698bd09698b6876a3e945e6,housewares,51.0,897.0,2.0,450.0
b67902c15de1b4c26b61f79e0535b41f,fashion bags and accessories,53.0,133.0,5.0,150.0
9d395a6bc9dbad2dfe60c8c92d8df397,decoration furniture,59.0,2001.0,3.0,850.0
7ca498260c343bafc4596d101ec12490,stationery shop,53.0,367.0,1.0,2343.0
6e9f9e5e78ff92b0c7ea485b416682b0,electronics,39.0,559.0,1.0,400.0
dcfeedf441c38e5e7e58ffce194af2bb,beauty health,50.0,193.0,1.0,30000.0
f0f5a9211c208c91441a70cb5241214e,sport leisure,59.0,2087.0,1.0,200.0
141f72cac97df846fc51097f795bd94e,automotive,59.0,131.0,1.0,750.0
c316d99c0a8d01fc59bde7e88edf27bd,gifts watches,57.0,634.0,2.0,120.0
980f472a1354c8366960f7c4528c470e,beauty health,42.0,639.0,1.0,350.0
b142019898949dbc5e1128bfaf66dfef,toys,48.0,1156.0,1.0,300.0
eed6978726f666f29319519d56058469,perfumery,42.0,3923.0,1.0,150.0
bdf4090aad270b83a2ce5eaac92032cc,automotive,57.0,326.0,2.0,100.0
34bd280578cc88e0e8591ba38e2dd7d2,automotive,59.0,2034.0,6.0,1975.0
6e7df7f4622d4360261995dbd5e787d0,garden tools,30.0,2284.0,1.0,1450.0
99d649a55b3bbffa301adbe2e0661d41,telephony,60.0,710.0,2.0,150.0
20ed63974a9207895b4e56993e5a9a3c,decoration furniture,34.0,259.0,2.0,5700.0
6c6dc08e83a72648b3202c2cd6f9252a,telephony,60.0,361.0,3.0,150.0
18344238d9024a2e2f3f549d5ab1fadc,fashion bags and accessories,39.0,412.0,5.0,500.0
3d75be4f65e922627a4f73dc2cf9898c,stationery shop,52.0,177.0,1.0,1000.0
b9cdd87d963a750d114ff2b6971e9290,bed table bath,58.0,231.0,1.0,1600.0
a511bdae1b7671858cdc3398cd601ab1,bed table bath,56.0,383.0,1.0,600.0
1962b83bc322046d6e2c7ec06eeaaae3,sport leisure,35.0,1385.0,2.0,650.0
63094ac128b54dd72d511043411df079,fashion bags and accessories,55.0,255.0,1.0,150.0
5135301d684848b74276f22afcc6781c,housewares,49.0,1012.0,2.0,500.0
d4f91ac96799dc3d9221293e29892e30,toys,43.0,713.0,3.0,700.0
9bde06b382560a866ee357832761aaf0,toys,53.0,724.0,1.0,1400.0
2a699d35a87e92a01747297243bfc987,sport leisure,39.0,691.0,1.0,200.0
b5db6f00bc0bd85e37440f992dc8df81,toys,49.0,1214.0,2.0,400.0
1c6b0760060e08631997f228e1d07a78,bed table bath,41.0,111.0,1.0,350.0
9defd1ffa1cecec71bc4a269ee97938d,decoration furniture,53.0,811.0,3.0,400.0
cc5447118c174dcc6456c84ccb29e6f7,perfumery,25.0,549.0,1.0,550.0
65b96f012e6206481aeb67d31dd9b146,gifts watches,58.0,486.0,7.0,250.0
de72ea95a1cd05b1a597d294a425be57,automotive,31.0,728.0,2.0,25100.0
166afe76948e93ed13181b01febfeb25,bed table bath,42.0,355.0,1.0,4200.0
a9ad8b0011994d657f5398d864999f61,bed table bath,49.0,638.0,2.0,1150.0
e1002b42a99dd5cc7558e0ca58729bcc,housewares,28.0,321.0,2.0,600.0
a179fe5e75138e812571da4d038f0271,automotive,55.0,713.0,6.0,3650.0
601a360bd2a916ecef0e88de72a6531a,cool stuff,33.0,897.0,1.0,1600.0
5c9e8cde14498f5d4dbe4d7c70c0d5f1,computer accessories,54.0,816.0,4.0,3950.0
354b4462c54cd203759f94de3b02b4aa,bed table bath,52.0,411.0,1.0,2550.0
02fcaaaba3a4b4882987a3639d968572,bed table bath,55.0,139.0,3.0,950.0
299f75185c7f6f9b711b15a5ddb77e56,housewares,52.0,739.0,3.0,8850.0
c57c6b0b6d9868bc2164f6182b52d9ca,beauty health,50.0,440.0,5.0,300.0
e251a68000f75257cf9ef16bcea51976,stationery shop,44.0,207.0,1.0,200.0
af56e0203193f066ed64cbbbbf95ae6a,sport leisure,50.0,1290.0,3.0,750.0
cc59cf334461196527f790e5c9191ece,pet Shop,39.0,619.0,1.0,140.0
e942040a23d73eb3598f59fccaba7df8,stationery shop,45.0,319.0,2.0,1450.0
30ad9d2c8a8e788a606a6c23e07260a9,computer accessories,38.0,488.0,1.0,300.0
bfc59c5d8a26d129f82fbc5207fcd676,cool stuff,53.0,330.0,1.0,2000.0
e67fe5b459220cf7c28682f53734e665,sport leisure,57.0,731.0,1.0,145.0
8e2e504e3be9cc0ed518daa0e271acf5,babies,42.0,831.0,1.0,417.0
3e6185f70df5a257fee1631488ba93d5,housewares,54.0,974.0,5.0,600.0
def8b2856a5c8fea8715aa849a198cd4,toys,43.0,279.0,1.0,281.0
506b4917ff408ec49f23598bfd3a586c,sport leisure,32.0,789.0,6.0,3975.0
bd9d35f2bce5b870f79e5d7112a01953,beauty health,54.0,457.0,4.0,1700.0
3eb3d01a76a4cbaff641de8a47e4ebec,sport leisure,40.0,1416.0,1.0,225.0
8c0b38fcee9ef771b9da3d7dc849989c,telephony,49.0,1342.0,3.0,300.0
fe1d68f123061329a6d3505c2b905566,decoration furniture,54.0,575.0,1.0,150.0
cf40e5e0674c8f74da58b2620de88ccc,gifts watches,60.0,286.0,4.0,900.0
dbda643f8da1758793ef0dab19c18688,decoration furniture,45.0,169.0,1.0,6950.0
f4b952dd7ab601c02bb1bd06395f45f6,gifts watches,53.0,301.0,2.0,1183.0
3e5b75c297ba6534b5188202c4a6a58b,bed table bath,59.0,230.0,1.0,1350.0
d43f4e32cbdc4fc0a825ed4020475c82,sport leisure,39.0,558.0,2.0,1300.0
06cd420a1b028388e0bf1f78daf20411,garden tools,36.0,844.0,1.0,2850.0
687d4a56a1f4ac70dd11db114d47076c,telephony,45.0,356.0,2.0,50.0
a3ebd09e2be48bebfd0d16ef3c83a176,automotive,49.0,588.0,5.0,1100.0
9c16099894e4002d54e17033e06bdbc8,automotive,50.0,430.0,1.0,50.0
63d91238d97cbb132fb0ebf97974c6d6,perfumery,51.0,933.0,1.0,400.0
43fbb9403319de5e660094ddbe8cc0a4,computer accessories,46.0,468.0,2.0,150.0
95f3db773f64f68c9b7e7c3ee4ecd15e,beauty health,46.0,1871.0,1.0,850.0
a8a491b1916fc6801cbebd09e7c02567,telephony,58.0,597.0,1.0,150.0
6fb9118651534879ecb3654b56a48a4c,babies,57.0,838.0,8.0,50.0
1b981d76f4ec023c49b13412f503f1c2,babies,57.0,1988.0,2.0,300.0
eba7488e1c67729f045ab43fac426f2e,perfumery,43.0,259.0,1.0,610.0
c76a2c67b75f1bf675d2c86157537910,pet Shop,56.0,444.0,1.0,900.0
d97e1fd728f059a776579e16c9e69e85,beauty health,36.0,3076.0,4.0,215.0
ae9b8e8d0dcd7ca369276380ee8ce659,telephony,52.0,514.0,1.0,100.0
cba3e8ca3dbfdffd6f83420526590416,sport leisure,45.0,716.0,1.0,300.0
978859c6048ded0fa8bf3b9ea8236387,housewares,59.0,299.0,1.0,350.0
1a3577790b3f28eb137b105c4d62ca17,electronics,50.0,703.0,3.0,590.0
23c6236434e58c6519c19e56c2dade45,sport leisure,59.0,1432.0,6.0,517.0
90dc5a5cd0134c086adf8af643660a19,sport leisure,46.0,565.0,3.0,6150.0
f26d0caaa778c717f696ce339dd7c927,decoration furniture,60.0,409.0,1.0,7450.0
0d77de0f4137ba0f89d3d25191ce4788,automotive,58.0,537.0,2.0,200.0
37c0cfb5f2381b6130c1ddaa5df146ae,toys,59.0,1359.0,3.0,1200.0
0cac4325d7aa33ada7ff2ba4d84f8874,toys,42.0,834.0,4.0,804.0
8f0877b2fd784f6948e606be7f04744c,housewares,59.0,414.0,1.0,700.0
342ea5301fb0561caa90fb8e64767deb,electronics,35.0,370.0,1.0,100.0
9e29dd5d33b2745d4b80ee88da614632,stationery shop,53.0,227.0,3.0,5850.0
6050e522f532bdf1c69623a0312a39db,sport leisure,24.0,158.0,2.0,1800.0
379e1dd5ee78e22877ee8a895cdb8244,babies,53.0,821.0,2.0,9088.0
efdf96511632c6f9747717c41611f09d,sport leisure,43.0,410.0,1.0,1201.0
a7906a8a69acf5b0cb256882e741896a,sport leisure,45.0,1514.0,4.0,5150.0
8da77162e41d47464f9806727417cf6e,bed table bath,58.0,293.0,1.0,3600.0
